id	hate_type	hate_severity	to_whom	model
106374	None	Little to None	None	microsoft/mdeberta-v3-base
2358	None	Little to None	None	microsoft/mdeberta-v3-base
655996	None	Little to None	None	microsoft/mdeberta-v3-base
2640	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
583695	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
740126	None	Little to None	None	microsoft/mdeberta-v3-base
116038	None	Little to None	None	microsoft/mdeberta-v3-base
839438	Profane	Severe	Individual	microsoft/mdeberta-v3-base
216777	None	Little to None	None	microsoft/mdeberta-v3-base
717153	None	Little to None	None	microsoft/mdeberta-v3-base
628314	Profane	Severe	None	microsoft/mdeberta-v3-base
49560	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
484546	None	Little to None	None	microsoft/mdeberta-v3-base
411292	Profane	Severe	None	microsoft/mdeberta-v3-base
739397	None	Little to None	None	microsoft/mdeberta-v3-base
33049	None	Little to None	None	microsoft/mdeberta-v3-base
234943	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
85567	None	Little to None	None	microsoft/mdeberta-v3-base
898840	None	Little to None	None	microsoft/mdeberta-v3-base
110149	None	Little to None	None	microsoft/mdeberta-v3-base
928802	Profane	Severe	Individual	microsoft/mdeberta-v3-base
65232	None	Little to None	None	microsoft/mdeberta-v3-base
609733	None	Little to None	None	microsoft/mdeberta-v3-base
607110	None	Little to None	None	microsoft/mdeberta-v3-base
656146	None	Little to None	None	microsoft/mdeberta-v3-base
122819	None	Little to None	None	microsoft/mdeberta-v3-base
924773	None	Little to None	None	microsoft/mdeberta-v3-base
855239	None	Little to None	None	microsoft/mdeberta-v3-base
455140	None	Little to None	None	microsoft/mdeberta-v3-base
172685	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
705941	None	Little to None	None	microsoft/mdeberta-v3-base
317297	None	Little to None	None	microsoft/mdeberta-v3-base
637876	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
198449	None	Little to None	None	microsoft/mdeberta-v3-base
822721	None	Little to None	None	microsoft/mdeberta-v3-base
347419	None	Little to None	None	microsoft/mdeberta-v3-base
503146	None	Little to None	None	microsoft/mdeberta-v3-base
601962	Profane	Severe	Individual	microsoft/mdeberta-v3-base
847061	Profane	Severe	Individual	microsoft/mdeberta-v3-base
449847	Abusive	Little to None	None	microsoft/mdeberta-v3-base
266272	None	Little to None	None	microsoft/mdeberta-v3-base
579593	Abusive	Little to None	None	microsoft/mdeberta-v3-base
696370	None	Little to None	None	microsoft/mdeberta-v3-base
282600	None	Little to None	None	microsoft/mdeberta-v3-base
901656	None	Little to None	None	microsoft/mdeberta-v3-base
348015	None	Little to None	None	microsoft/mdeberta-v3-base
436616	None	Little to None	None	microsoft/mdeberta-v3-base
257730	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
662170	None	Little to None	None	microsoft/mdeberta-v3-base
385756	None	Little to None	None	microsoft/mdeberta-v3-base
359726	None	Little to None	None	microsoft/mdeberta-v3-base
660956	None	Little to None	None	microsoft/mdeberta-v3-base
767839	None	Little to None	None	microsoft/mdeberta-v3-base
104694	None	Little to None	None	microsoft/mdeberta-v3-base
939708	Abusive	Little to None	None	microsoft/mdeberta-v3-base
918343	None	Little to None	None	microsoft/mdeberta-v3-base
169088	None	Little to None	None	microsoft/mdeberta-v3-base
559219	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
313940	Profane	Severe	Community	microsoft/mdeberta-v3-base
156518	None	Little to None	None	microsoft/mdeberta-v3-base
475465	None	Little to None	None	microsoft/mdeberta-v3-base
796521	None	Little to None	None	microsoft/mdeberta-v3-base
340667	None	Little to None	None	microsoft/mdeberta-v3-base
871730	None	Little to None	None	microsoft/mdeberta-v3-base
526989	None	Little to None	None	microsoft/mdeberta-v3-base
2000	Profane	Severe	Individual	microsoft/mdeberta-v3-base
770360	None	Little to None	None	microsoft/mdeberta-v3-base
97016	None	Little to None	None	microsoft/mdeberta-v3-base
759827	None	Little to None	None	microsoft/mdeberta-v3-base
121027	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
398334	None	Little to None	None	microsoft/mdeberta-v3-base
88547	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
388063	Abusive	Little to None	None	microsoft/mdeberta-v3-base
584267	None	Little to None	None	microsoft/mdeberta-v3-base
199146	None	Little to None	None	microsoft/mdeberta-v3-base
862801	None	Little to None	None	microsoft/mdeberta-v3-base
663203	None	Little to None	None	microsoft/mdeberta-v3-base
384078	None	Little to None	None	microsoft/mdeberta-v3-base
674707	None	Little to None	None	microsoft/mdeberta-v3-base
248801	None	Little to None	None	microsoft/mdeberta-v3-base
434904	None	Little to None	None	microsoft/mdeberta-v3-base
892832	None	Little to None	None	microsoft/mdeberta-v3-base
849635	None	Little to None	None	microsoft/mdeberta-v3-base
357655	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
38822	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
15868	None	Little to None	None	microsoft/mdeberta-v3-base
92875	None	Little to None	None	microsoft/mdeberta-v3-base
881948	None	Little to None	None	microsoft/mdeberta-v3-base
930602	None	Little to None	None	microsoft/mdeberta-v3-base
297212	None	Little to None	None	microsoft/mdeberta-v3-base
720687	None	Little to None	None	microsoft/mdeberta-v3-base
129760	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
195054	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
109394	None	Little to None	None	microsoft/mdeberta-v3-base
869427	Profane	Little to None	Individual	microsoft/mdeberta-v3-base
916439	Profane	Severe	Individual	microsoft/mdeberta-v3-base
137360	None	Little to None	None	microsoft/mdeberta-v3-base
617422	None	Little to None	None	microsoft/mdeberta-v3-base
78119	None	Little to None	Community	microsoft/mdeberta-v3-base
723502	None	Little to None	None	microsoft/mdeberta-v3-base
478562	Abusive	Little to None	None	microsoft/mdeberta-v3-base
65211	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
509559	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
326033	Profane	Severe	Individual	microsoft/mdeberta-v3-base
863542	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
700913	None	Little to None	None	microsoft/mdeberta-v3-base
674516	None	Little to None	None	microsoft/mdeberta-v3-base
559600	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
503290	Abusive	Little to None	None	microsoft/mdeberta-v3-base
896878	None	Little to None	None	microsoft/mdeberta-v3-base
134107	None	Little to None	None	microsoft/mdeberta-v3-base
249718	None	Little to None	None	microsoft/mdeberta-v3-base
163349	None	Little to None	None	microsoft/mdeberta-v3-base
401513	None	Little to None	None	microsoft/mdeberta-v3-base
650595	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
752284	None	Little to None	None	microsoft/mdeberta-v3-base
865890	None	Little to None	None	microsoft/mdeberta-v3-base
186435	None	Little to None	None	microsoft/mdeberta-v3-base
373339	None	Little to None	None	microsoft/mdeberta-v3-base
286709	None	Little to None	None	microsoft/mdeberta-v3-base
643016	None	Little to None	None	microsoft/mdeberta-v3-base
27134	None	Little to None	None	microsoft/mdeberta-v3-base
593062	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
676443	None	Little to None	None	microsoft/mdeberta-v3-base
614707	None	Little to None	None	microsoft/mdeberta-v3-base
61510	Abusive	Little to None	None	microsoft/mdeberta-v3-base
153559	None	Little to None	None	microsoft/mdeberta-v3-base
433441	Abusive	Little to None	None	microsoft/mdeberta-v3-base
216305	None	Little to None	None	microsoft/mdeberta-v3-base
910124	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
620809	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
932421	Abusive	Little to None	None	microsoft/mdeberta-v3-base
425270	Profane	Severe	Individual	microsoft/mdeberta-v3-base
273781	None	Little to None	None	microsoft/mdeberta-v3-base
187613	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
124364	None	Little to None	None	microsoft/mdeberta-v3-base
877298	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
605600	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
349142	None	Little to None	None	microsoft/mdeberta-v3-base
780477	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
850714	Abusive	Severe	Society	microsoft/mdeberta-v3-base
182549	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
591436	None	Little to None	None	microsoft/mdeberta-v3-base
532973	Religious Hate	Mild	None	microsoft/mdeberta-v3-base
254837	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
570134	None	Little to None	None	microsoft/mdeberta-v3-base
600873	None	Little to None	None	microsoft/mdeberta-v3-base
897692	Abusive	Little to None	None	microsoft/mdeberta-v3-base
145602	None	Little to None	None	microsoft/mdeberta-v3-base
674074	None	Little to None	None	microsoft/mdeberta-v3-base
617154	Abusive	Little to None	None	microsoft/mdeberta-v3-base
131424	None	Little to None	None	microsoft/mdeberta-v3-base
863095	None	Little to None	None	microsoft/mdeberta-v3-base
753046	Abusive	Little to None	None	microsoft/mdeberta-v3-base
889442	None	Little to None	None	microsoft/mdeberta-v3-base
290088	None	Little to None	None	microsoft/mdeberta-v3-base
158006	None	Little to None	None	microsoft/mdeberta-v3-base
915317	None	Little to None	None	microsoft/mdeberta-v3-base
928884	None	Little to None	None	microsoft/mdeberta-v3-base
845497	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
337012	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
806329	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
513110	Profane	Severe	Individual	microsoft/mdeberta-v3-base
313334	None	Little to None	None	microsoft/mdeberta-v3-base
843096	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
406040	None	Little to None	Organization	microsoft/mdeberta-v3-base
436473	None	Little to None	None	microsoft/mdeberta-v3-base
864150	None	Little to None	None	microsoft/mdeberta-v3-base
307617	None	Little to None	None	microsoft/mdeberta-v3-base
486690	None	Little to None	None	microsoft/mdeberta-v3-base
197326	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
295541	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
264754	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
214178	None	Little to None	None	microsoft/mdeberta-v3-base
288143	None	Little to None	None	microsoft/mdeberta-v3-base
77822	Profane	Severe	Individual	microsoft/mdeberta-v3-base
659471	None	Little to None	None	microsoft/mdeberta-v3-base
441154	Religious Hate	Severe	Community	microsoft/mdeberta-v3-base
304049	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
635950	None	Little to None	None	microsoft/mdeberta-v3-base
863812	Profane	Severe	Individual	microsoft/mdeberta-v3-base
642147	None	Little to None	None	microsoft/mdeberta-v3-base
206032	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
936269	None	Little to None	None	microsoft/mdeberta-v3-base
87245	None	Little to None	None	microsoft/mdeberta-v3-base
831967	None	Little to None	None	microsoft/mdeberta-v3-base
773650	None	Little to None	None	microsoft/mdeberta-v3-base
578805	Profane	Severe	Individual	microsoft/mdeberta-v3-base
54423	Abusive	Little to None	None	microsoft/mdeberta-v3-base
187408	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
446182	Abusive	Little to None	None	microsoft/mdeberta-v3-base
240952	Profane	Severe	Individual	microsoft/mdeberta-v3-base
609430	None	Little to None	None	microsoft/mdeberta-v3-base
32107	None	Little to None	None	microsoft/mdeberta-v3-base
257935	None	Little to None	None	microsoft/mdeberta-v3-base
823899	None	Little to None	None	microsoft/mdeberta-v3-base
685145	None	Little to None	None	microsoft/mdeberta-v3-base
398331	None	Little to None	None	microsoft/mdeberta-v3-base
153024	None	Little to None	None	microsoft/mdeberta-v3-base
175531	Profane	Severe	Organization	microsoft/mdeberta-v3-base
446560	Profane	Severe	Individual	microsoft/mdeberta-v3-base
418942	None	Little to None	None	microsoft/mdeberta-v3-base
594047	Abusive	Little to None	None	microsoft/mdeberta-v3-base
542787	None	Little to None	None	microsoft/mdeberta-v3-base
506353	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
841821	None	Little to None	None	microsoft/mdeberta-v3-base
427816	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
186081	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
63181	None	Little to None	None	microsoft/mdeberta-v3-base
474439	None	Little to None	None	microsoft/mdeberta-v3-base
266781	Religious Hate	Little to None	Individual	microsoft/mdeberta-v3-base
863333	None	Little to None	None	microsoft/mdeberta-v3-base
99308	None	Little to None	None	microsoft/mdeberta-v3-base
411516	Abusive	Little to None	None	microsoft/mdeberta-v3-base
917711	None	Little to None	None	microsoft/mdeberta-v3-base
297791	None	Little to None	None	microsoft/mdeberta-v3-base
837511	Abusive	Little to None	None	microsoft/mdeberta-v3-base
516611	Abusive	Little to None	None	microsoft/mdeberta-v3-base
361540	None	Little to None	None	microsoft/mdeberta-v3-base
289632	None	Little to None	None	microsoft/mdeberta-v3-base
557898	None	Little to None	None	microsoft/mdeberta-v3-base
478098	None	Little to None	None	microsoft/mdeberta-v3-base
219774	None	Little to None	None	microsoft/mdeberta-v3-base
639571	Political Hate	Severe	Community	microsoft/mdeberta-v3-base
458029	None	Little to None	None	microsoft/mdeberta-v3-base
26006	Profane	Severe	Community	microsoft/mdeberta-v3-base
615341	Abusive	Little to None	None	microsoft/mdeberta-v3-base
365272	None	Little to None	None	microsoft/mdeberta-v3-base
446152	Profane	Severe	Community	microsoft/mdeberta-v3-base
924516	None	Little to None	None	microsoft/mdeberta-v3-base
912732	None	Little to None	None	microsoft/mdeberta-v3-base
3376	None	Little to None	None	microsoft/mdeberta-v3-base
873206	None	Little to None	None	microsoft/mdeberta-v3-base
147620	Abusive	Little to None	None	microsoft/mdeberta-v3-base
48729	None	Little to None	None	microsoft/mdeberta-v3-base
118706	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
496287	None	Little to None	None	microsoft/mdeberta-v3-base
633278	None	Little to None	None	microsoft/mdeberta-v3-base
556423	None	Little to None	None	microsoft/mdeberta-v3-base
192902	None	Little to None	None	microsoft/mdeberta-v3-base
750879	None	Little to None	None	microsoft/mdeberta-v3-base
715529	None	Little to None	None	microsoft/mdeberta-v3-base
134711	None	Little to None	None	microsoft/mdeberta-v3-base
660107	None	Little to None	None	microsoft/mdeberta-v3-base
437345	None	Little to None	None	microsoft/mdeberta-v3-base
214891	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
900908	Abusive	Little to None	None	microsoft/mdeberta-v3-base
763719	Political Hate	Mild	Society	microsoft/mdeberta-v3-base
315444	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
455707	None	Little to None	None	microsoft/mdeberta-v3-base
290653	None	Little to None	None	microsoft/mdeberta-v3-base
691850	None	Little to None	None	microsoft/mdeberta-v3-base
318941	Profane	Severe	Individual	microsoft/mdeberta-v3-base
182737	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
285028	Political Hate	Mild	Community	microsoft/mdeberta-v3-base
904223	None	Little to None	None	microsoft/mdeberta-v3-base
291039	None	Little to None	None	microsoft/mdeberta-v3-base
645637	None	Little to None	None	microsoft/mdeberta-v3-base
328958	None	Little to None	None	microsoft/mdeberta-v3-base
168539	None	Little to None	None	microsoft/mdeberta-v3-base
375694	None	Little to None	None	microsoft/mdeberta-v3-base
501348	None	Little to None	None	microsoft/mdeberta-v3-base
30143	None	Little to None	None	microsoft/mdeberta-v3-base
565055	None	Little to None	None	microsoft/mdeberta-v3-base
481211	None	Little to None	None	microsoft/mdeberta-v3-base
8371	None	Little to None	None	microsoft/mdeberta-v3-base
757645	None	Little to None	Society	microsoft/mdeberta-v3-base
