id	hate_type	hate_severity	to_whom	model
865890	None	Little to None	None	xlm-roberta-base
186435	None	Little to None	None	xlm-roberta-base
373339	Abusive	Little to None	None	xlm-roberta-base
286709	None	Little to None	None	xlm-roberta-base
643016	None	Little to None	None	xlm-roberta-base
27134	None	Little to None	None	xlm-roberta-base
593062	None	Little to None	None	xlm-roberta-base
676443	None	Little to None	None	xlm-roberta-base
614707	None	Little to None	None	xlm-roberta-base
61510	Abusive	Mild	Organization	xlm-roberta-base
153559	None	Little to None	None	xlm-roberta-base
433441	None	Little to None	None	xlm-roberta-base
216305	Political Hate	Mild	Organization	xlm-roberta-base
910124	None	Little to None	None	xlm-roberta-base
620809	Abusive	Severe	Individual	xlm-roberta-base
932421	Abusive	Mild	Community	xlm-roberta-base
425270	Profane	Severe	Individual	xlm-roberta-base
273781	None	Little to None	None	xlm-roberta-base
187613	Political Hate	Mild	Individual	xlm-roberta-base
124364	None	Little to None	None	xlm-roberta-base
877298	Abusive	Little to None	None	xlm-roberta-base
605600	Abusive	Mild	Individual	xlm-roberta-base
349142	None	Little to None	None	xlm-roberta-base
780477	Abusive	Little to None	Community	xlm-roberta-base
850714	Abusive	Severe	Individual	xlm-roberta-base
182549	Political Hate	Mild	Organization	xlm-roberta-base
591436	None	Little to None	None	xlm-roberta-base
532973	Religious Hate	Little to None	None	xlm-roberta-base
254837	Abusive	Severe	Individual	xlm-roberta-base
570134	None	Little to None	None	xlm-roberta-base
600873	None	Little to None	None	xlm-roberta-base
897692	Abusive	Mild	Community	xlm-roberta-base
145602	None	Little to None	None	xlm-roberta-base
674074	Political Hate	Mild	Organization	xlm-roberta-base
617154	Abusive	Mild	Individual	xlm-roberta-base
131424	None	Little to None	None	xlm-roberta-base
863095	None	Little to None	None	xlm-roberta-base
753046	Political Hate	Mild	Society	xlm-roberta-base
889442	None	Little to None	None	xlm-roberta-base
290088	None	Little to None	None	xlm-roberta-base
158006	None	Little to None	None	xlm-roberta-base
915317	None	Little to None	None	xlm-roberta-base
928884	Profane	Severe	Individual	xlm-roberta-base
845497	Political Hate	Little to None	Organization	xlm-roberta-base
337012	None	Little to None	None	xlm-roberta-base
806329	None	Little to None	None	xlm-roberta-base
513110	Abusive	Little to None	Individual	xlm-roberta-base
313334	None	Little to None	None	xlm-roberta-base
843096	Profane	Severe	Individual	xlm-roberta-base
406040	None	Little to None	None	xlm-roberta-base
436473	Abusive	Little to None	Society	xlm-roberta-base
864150	None	Little to None	None	xlm-roberta-base
307617	Abusive	Mild	Individual	xlm-roberta-base
486690	None	Little to None	None	xlm-roberta-base
197326	Political Hate	Mild	Organization	xlm-roberta-base
295541	Political Hate	Severe	Individual	xlm-roberta-base
264754	Abusive	Mild	Individual	xlm-roberta-base
214178	None	Little to None	None	xlm-roberta-base
288143	None	Little to None	None	xlm-roberta-base
77822	Profane	Severe	Individual	xlm-roberta-base
659471	Abusive	Little to None	Organization	xlm-roberta-base
441154	Religious Hate	Severe	Community	xlm-roberta-base
304049	Political Hate	Severe	Individual	xlm-roberta-base
635950	None	Little to None	None	xlm-roberta-base
863812	Profane	Severe	Individual	xlm-roberta-base
642147	None	Little to None	None	xlm-roberta-base
206032	Political Hate	Severe	Organization	xlm-roberta-base
936269	None	Little to None	None	xlm-roberta-base
87245	None	Little to None	None	xlm-roberta-base
831967	None	Little to None	None	xlm-roberta-base
773650	None	Little to None	None	xlm-roberta-base
578805	Abusive	Severe	Individual	xlm-roberta-base
54423	None	Little to None	None	xlm-roberta-base
187408	None	Little to None	None	xlm-roberta-base
446182	Abusive	Mild	Individual	xlm-roberta-base
240952	None	Little to None	None	xlm-roberta-base
609430	None	Little to None	None	xlm-roberta-base
32107	None	Little to None	None	xlm-roberta-base
257935	None	Little to None	None	xlm-roberta-base
823899	None	Little to None	None	xlm-roberta-base
685145	None	Little to None	None	xlm-roberta-base
398331	None	Little to None	None	xlm-roberta-base
153024	None	Little to None	None	xlm-roberta-base
175531	Profane	Severe	Organization	xlm-roberta-base
446560	Profane	Severe	Individual	xlm-roberta-base
418942	None	Little to None	None	xlm-roberta-base
594047	None	Little to None	None	xlm-roberta-base
542787	None	Little to None	None	xlm-roberta-base
506353	None	Little to None	Organization	xlm-roberta-base
841821	None	Little to None	None	xlm-roberta-base
427816	Political Hate	Mild	Organization	xlm-roberta-base
186081	Political Hate	Severe	Individual	xlm-roberta-base
63181	None	Little to None	None	xlm-roberta-base
474439	None	Little to None	None	xlm-roberta-base
266781	Religious Hate	Severe	Individual	xlm-roberta-base
863333	None	Little to None	None	xlm-roberta-base
99308	None	Little to None	None	xlm-roberta-base
411516	Abusive	Mild	Community	xlm-roberta-base
917711	None	Little to None	None	xlm-roberta-base
297791	None	Little to None	None	xlm-roberta-base
837511	None	Little to None	None	xlm-roberta-base
516611	None	Little to None	None	xlm-roberta-base
361540	None	Little to None	None	xlm-roberta-base
289632	None	Little to None	None	xlm-roberta-base
557898	Abusive	Mild	Society	xlm-roberta-base
478098	None	Little to None	None	xlm-roberta-base
219774	None	Little to None	None	xlm-roberta-base
639571	Abusive	Severe	None	xlm-roberta-base
458029	Profane	Severe	None	xlm-roberta-base
26006	Profane	Severe	Community	xlm-roberta-base
615341	None	Little to None	None	xlm-roberta-base
365272	Abusive	Mild	Community	xlm-roberta-base
446152	Profane	Severe	Community	xlm-roberta-base
924516	None	Little to None	None	xlm-roberta-base
912732	None	Little to None	None	xlm-roberta-base
3376	None	Little to None	None	xlm-roberta-base
873206	None	Little to None	None	xlm-roberta-base
147620	Abusive	Severe	Organization	xlm-roberta-base
48729	None	Little to None	None	xlm-roberta-base
118706	Abusive	Mild	Individual	xlm-roberta-base
496287	None	Little to None	None	xlm-roberta-base
633278	None	Little to None	None	xlm-roberta-base
556423	None	Little to None	None	xlm-roberta-base
192902	None	Little to None	None	xlm-roberta-base
750879	None	Little to None	None	xlm-roberta-base
715529	None	Little to None	None	xlm-roberta-base
134711	None	Little to None	None	xlm-roberta-base
660107	None	Little to None	None	xlm-roberta-base
437345	None	Little to None	None	xlm-roberta-base
214891	Political Hate	Severe	Organization	xlm-roberta-base
900908	None	Little to None	None	xlm-roberta-base
763719	None	Little to None	None	xlm-roberta-base
315444	Abusive	Severe	Community	xlm-roberta-base
455707	None	Little to None	None	xlm-roberta-base
290653	None	Little to None	None	xlm-roberta-base
691850	None	Little to None	None	xlm-roberta-base
318941	Profane	Severe	Community	xlm-roberta-base
182737	Political Hate	Mild	Organization	xlm-roberta-base
285028	Political Hate	Mild	Organization	xlm-roberta-base
904223	None	Little to None	None	xlm-roberta-base
291039	None	Little to None	None	xlm-roberta-base
645637	None	Little to None	None	xlm-roberta-base
328958	None	Little to None	None	xlm-roberta-base
168539	None	Little to None	None	xlm-roberta-base
375694	None	Little to None	None	xlm-roberta-base
501348	Abusive	Mild	Individual	xlm-roberta-base
30143	None	Little to None	None	xlm-roberta-base
565055	None	Little to None	None	xlm-roberta-base
481211	Abusive	Little to None	None	xlm-roberta-base
8371	None	Little to None	None	xlm-roberta-base
757645	None	Little to None	None	xlm-roberta-base
738411	Abusive	Mild	Individual	xlm-roberta-base
767666	None	Little to None	None	xlm-roberta-base
261763	None	Little to None	None	xlm-roberta-base
351660	Profane	Severe	Individual	xlm-roberta-base
476158	Political Hate	Mild	Individual	xlm-roberta-base
865803	None	Little to None	None	xlm-roberta-base
111001	Political Hate	Mild	Organization	xlm-roberta-base
61880	Abusive	Severe	Individual	xlm-roberta-base
530551	None	Little to None	None	xlm-roberta-base
583453	None	Little to None	None	xlm-roberta-base
764722	None	Little to None	None	xlm-roberta-base
511997	Abusive	Severe	Individual	xlm-roberta-base
884021	None	Little to None	None	xlm-roberta-base
434129	None	Little to None	None	xlm-roberta-base
318573	None	Little to None	None	xlm-roberta-base
760589	Abusive	Little to None	None	xlm-roberta-base
804650	None	Little to None	None	xlm-roberta-base
528897	None	Little to None	None	xlm-roberta-base
716202	None	Little to None	None	xlm-roberta-base
670284	None	Little to None	None	xlm-roberta-base
869145	Abusive	Mild	Individual	xlm-roberta-base
565795	None	Little to None	None	xlm-roberta-base
801623	None	Little to None	None	xlm-roberta-base
553622	None	Little to None	None	xlm-roberta-base
690373	None	Little to None	None	xlm-roberta-base
421996	Abusive	Mild	Society	xlm-roberta-base
584595	None	Little to None	None	xlm-roberta-base
790924	None	Little to None	None	xlm-roberta-base
839704	Political Hate	Severe	Individual	xlm-roberta-base
939459	Abusive	Mild	Community	xlm-roberta-base
533215	None	Little to None	None	xlm-roberta-base
72989	Political Hate	Mild	Organization	xlm-roberta-base
577898	None	Little to None	None	xlm-roberta-base
912409	None	Little to None	None	xlm-roberta-base
53215	Profane	Severe	Individual	xlm-roberta-base
475181	None	Little to None	None	xlm-roberta-base
220520	Political Hate	Little to None	None	xlm-roberta-base
773174	None	Little to None	Society	xlm-roberta-base
758814	Profane	Severe	Society	xlm-roberta-base
606304	None	Little to None	None	xlm-roberta-base
500972	None	Little to None	None	xlm-roberta-base
685233	None	Little to None	None	xlm-roberta-base
475996	None	Little to None	None	xlm-roberta-base
741328	None	Little to None	None	xlm-roberta-base
236813	Abusive	Mild	Individual	xlm-roberta-base
250911	Abusive	Mild	Society	xlm-roberta-base
184353	Abusive	Mild	Community	xlm-roberta-base
502301	None	Little to None	None	xlm-roberta-base
104489	None	Little to None	None	xlm-roberta-base
744914	None	Little to None	None	xlm-roberta-base
446232	Abusive	Mild	Organization	xlm-roberta-base
481561	Abusive	Severe	Community	xlm-roberta-base
191354	None	Little to None	None	xlm-roberta-base
900461	None	Little to None	None	xlm-roberta-base
415829	Abusive	Severe	Community	xlm-roberta-base
613833	Profane	Severe	Individual	xlm-roberta-base
718306	Abusive	Mild	Individual	xlm-roberta-base
496351	Profane	Severe	Individual	xlm-roberta-base
708366	None	Little to None	None	xlm-roberta-base
578669	None	Little to None	None	xlm-roberta-base
487410	None	Little to None	None	xlm-roberta-base
360171	Profane	Severe	Individual	xlm-roberta-base
97036	Profane	Severe	Organization	xlm-roberta-base
782954	None	Little to None	None	xlm-roberta-base
881673	None	Little to None	None	xlm-roberta-base
193131	Political Hate	Severe	Organization	xlm-roberta-base
113089	None	Little to None	None	xlm-roberta-base
640459	None	Little to None	None	xlm-roberta-base
863300	None	Little to None	None	xlm-roberta-base
166765	None	Little to None	None	xlm-roberta-base
465600	Political Hate	Mild	Organization	xlm-roberta-base
524846	None	Little to None	None	xlm-roberta-base
377912	Political Hate	Mild	Organization	xlm-roberta-base
647030	Abusive	Little to None	Individual	xlm-roberta-base
389642	Abusive	Mild	Society	xlm-roberta-base
838786	Abusive	Mild	Society	xlm-roberta-base
683189	Abusive	Mild	Individual	xlm-roberta-base
44208	Abusive	Little to None	None	xlm-roberta-base
129258	None	Little to None	None	xlm-roberta-base
537879	Abusive	Mild	Organization	xlm-roberta-base
828437	None	Little to None	None	xlm-roberta-base
910625	Abusive	Mild	Community	xlm-roberta-base
897725	None	Little to None	Society	xlm-roberta-base
129142	Abusive	Mild	Community	xlm-roberta-base
520734	Abusive	Mild	Individual	xlm-roberta-base
274405	Abusive	Mild	Individual	xlm-roberta-base
187223	Political Hate	Little to None	None	xlm-roberta-base
679398	Profane	Severe	Community	xlm-roberta-base
843495	None	Little to None	None	xlm-roberta-base
888495	Abusive	Little to None	Individual	xlm-roberta-base
762390	None	Little to None	None	xlm-roberta-base
385068	None	Little to None	None	xlm-roberta-base
668222	None	Little to None	None	xlm-roberta-base
555345	Abusive	Little to None	Individual	xlm-roberta-base
427170	None	Little to None	None	xlm-roberta-base
358744	None	Little to None	None	xlm-roberta-base
175954	None	Little to None	None	xlm-roberta-base
685817	None	Little to None	None	xlm-roberta-base
484759	Abusive	Mild	Individual	xlm-roberta-base
395035	Political Hate	Mild	Society	xlm-roberta-base
176114	None	Little to None	None	xlm-roberta-base
300739	None	Little to None	None	xlm-roberta-base
528625	None	Little to None	None	xlm-roberta-base
511158	None	Little to None	None	xlm-roberta-base
453505	Political Hate	Little to None	Organization	xlm-roberta-base
293969	Abusive	Mild	Organization	xlm-roberta-base
647598	None	Little to None	None	xlm-roberta-base
553699	Political Hate	Mild	Organization	xlm-roberta-base
95466	Abusive	Mild	Individual	xlm-roberta-base
835149	None	Little to None	None	xlm-roberta-base
748909	Abusive	Mild	Individual	xlm-roberta-base
194226	Political Hate	Mild	Organization	xlm-roberta-base
142118	Abusive	Mild	Organization	xlm-roberta-base
870702	Abusive	Severe	Individual	xlm-roberta-base
364886	None	Little to None	None	xlm-roberta-base
112111	None	Little to None	None	xlm-roberta-base
899804	Abusive	Little to None	None	xlm-roberta-base
696989	None	Little to None	None	xlm-roberta-base
887716	None	Little to None	None	xlm-roberta-base
660186	None	Little to None	None	xlm-roberta-base
901036	None	Little to None	None	xlm-roberta-base
510168	None	Little to None	None	xlm-roberta-base
203599	None	Little to None	None	xlm-roberta-base
423343	Political Hate	Mild	Society	xlm-roberta-base
83835	Abusive	Mild	Community	xlm-roberta-base
828482	None	Little to None	None	xlm-roberta-base
409288	Religious Hate	Little to None	Society	xlm-roberta-base
40340	None	Little to None	None	xlm-roberta-base
801215	Abusive	Mild	Society	xlm-roberta-base
666047	None	Little to None	None	xlm-roberta-base
700821	None	Little to None	None	xlm-roberta-base
701993	None	Little to None	None	xlm-roberta-base
254382	None	Little to None	None	xlm-roberta-base
623669	Political Hate	Mild	Organization	xlm-roberta-base
175843	None	Little to None	None	xlm-roberta-base
400663	None	Little to None	None	xlm-roberta-base
468054	None	Little to None	None	xlm-roberta-base
610633	Political Hate	Mild	Individual	xlm-roberta-base
620852	Abusive	Little to None	Individual	xlm-roberta-base
236927	Political Hate	Mild	Individual	xlm-roberta-base
359516	Abusive	Severe	Society	xlm-roberta-base
863317	None	Little to None	None	xlm-roberta-base
590188	Abusive	Severe	Individual	xlm-roberta-base
650314	None	Little to None	None	xlm-roberta-base
412701	Profane	Severe	Individual	xlm-roberta-base
720266	None	Little to None	None	xlm-roberta-base
866888	None	Little to None	None	xlm-roberta-base
530041	None	Little to None	None	xlm-roberta-base
495166	None	Little to None	None	xlm-roberta-base
114148	Political Hate	Little to None	Organization	xlm-roberta-base
646106	None	Little to None	None	xlm-roberta-base
818634	None	Little to None	None	xlm-roberta-base
